loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-126.763	-235.337	108.574	15554.9
1	-126.765	-234.037	107.272	15368.4
2	-126.766	-232.014	105.248	15078.5
3	-126.765	-229.29	102.525	14688.3
4	-126.76	-225.924	99.1634	14206.7
5	-126.752	-222.033	95.2816	13650.6
6	-126.739	-217.802	91.0632	13046.2
7	-126.724	-213.471	86.7473	12427.9
8	-126.711	-209.307	82.5966	11833.3
9	-126.702	-205.549	78.8477	11296.2
10	-126.7	-202.361	75.6612	10839.6
11	-126.704	-199.797	73.0927	10471.7
12	-126.712	-197.809	71.0971	10185.8
13	-126.721	-196.283	69.5615	9965.78
14	-126.729	-195.079	68.3497	9792.16
15	-126.734	-194.075	67.3415	9647.73
16	-126.735	-193.195	66.4601	9521.45
17	-126.731	-192.417	65.6859	9410.54
18	-126.724	-191.786	65.0617	9321.11
19	-126.715	-191.399	64.6842	9267.02
20	-126.706	-191.385	64.6791	9266.3
21	-126.701	-191.86	65.1587	9335
22	-126.702	-192.877	66.1741	9480.48
23	-126.709	-194.395	67.6855	9697
24	-126.72	-196.285	69.5654	9966.33
25	-126.73	-198.364	71.6342	10262.7
26	-126.738	-200.443	73.7046	10559.3
27	-126.743	-202.359	75.6164	10833.2
28	-126.745	-203.998	77.2535	11067.8
29	-126.744	-205.291	78.5469	11253.1
30	-126.741	-206.211	79.4698	11385.3
31	-126.737	-206.767	80.0302	11465.6
32	-126.732	-206.993	80.261	11498.6
33	-126.727	-206.936	80.2089	11491.2
34	-126.723	-206.647	79.9239	11450.3
35	-126.72	-206.171	79.4504	11382.5
36	-126.718	-205.541	78.823	11292.6
37	-126.716	-204.783	78.067	11184.3
38	-126.714	-203.916	77.2018	11060.4
39	-126.712	-202.96	76.248	10923.7
40	-126.71	-201.941	75.2313	10778.1
41	-126.707	-200.892	74.1851	10628.2
42	-126.703	-199.852	73.1487	10479.7
43	-126.701	-198.861	72.1605	10338.1
44	-126.699	-197.951	71.2511	10207.8
45	-126.699	-197.134	70.4351	10090.9
46	-126.7	-196.409	69.7091	9986.92
47	-126.702	-195.755	69.0531	9892.94
48	-126.703	-195.141	68.4378	9804.79
49	-126.705	-194.538	67.8333	9718.18
50	-126.705	-193.921	67.2163	9629.79
51	-126.704	-193.279	66.5747	9537.87
52	-126.703	-192.611	65.908	9442.35
53	-126.702	-191.927	65.2248	9344.48
54	-126.701	-191.24	64.5388	9246.2
55	-126.7	-190.564	63.8642	9149.54
56	-126.699	-189.91	63.2113	9056.01
57	-126.699	-189.284	62.5846	8966.22
58	-126.699	-188.681	61.9816	8879.83
59	-126.7	-188.094	61.3938	8795.63
60	-126.701	-187.51	60.8091	8711.86
61	-126.701	-186.915	60.2141	8626.61
62	-126.702	-186.298	59.5963	8538.11
63	-126.702	-185.648	58.9466	8445.03
64	-126.702	-184.961	58.2594	8346.57
65	-126.701	-184.234	57.5332	8242.54
66	-126.701	-183.471	56.7701	8133.2
67	-126.7	-182.675	55.9746	8019.24
68	-126.7	-181.853	55.1534	7901.59
69	-126.699	-181.013	54.3138	7781.3
70	-126.698	-180.162	53.4633	7659.46
71	-126.698	-179.307	52.6094	7537.12
72	-126.698	-178.456	51.7586	7415.23
73	-126.697	-177.614	50.9166	7294.6
74	-126.697	-176.785	50.0881	7175.9
75	-126.697	-175.973	49.2765	7059.64
76	-126.697	-175.181	48.4847	6946.19
77	-126.696	-174.411	47.7144	6835.84
78	-126.696	-173.664	46.9676	6728.85
79	-126.696	-172.942	46.2463	6625.5
80	-126.696	-172.249	45.5529	6526.17
81	-126.696	-171.586	44.8906	6431.29
82	-126.695	-170.958	44.2628	6341.35
83	-126.695	-170.368	43.6725	6256.77
84	-126.695	-169.817	43.1214	6177.82
85	-126.696	-169.305	42.6092	6104.43
86	-126.696	-168.829	42.1327	6036.16
87	-126.697	-168.383	41.6858	5972.14
88	-126.697	-167.958	41.2602	5911.17
89	-126.698	-167.545	40.8463	5851.87
90	-126.699	-167.134	40.4353	5792.99
91	-126.699	-166.72	40.0209	5733.62
92	-126.699	-166.3	39.6013	5673.51
93	-126.698	-165.879	39.1804	5613.21
94	-126.698	-165.466	38.7681	5554.13
95	-126.696	-165.076	38.3791	5498.4
96	-126.695	-164.726	38.0311	5448.56
97	-126.694	-164.436	37.742	5407.13
98	-126.694	-164.22	37.5262	5376.22
99	-126.694	-164.086	37.3927	5357.1
100	-126.694	-164.037	37.3432	5349.99
101	-126.695	-164.066	37.3711	5354
102	-126.696	-164.159	37.4628	5367.13
103	-126.698	-164.296	37.5979	5386.49
104	-126.7	-164.451	37.7514	5408.48
105	-126.702	-164.597	37.8957	5429.15
106	-126.704	-164.706	38.0022	5444.41
107	-126.705	-164.749	38.0443	5450.43
108	-126.706	-164.705	37.9989	5443.93
109	-126.707	-164.556	37.8486	5422.4
110	-126.708	-164.291	37.5833	5384.39
111	-126.708	-163.909	37.2014	5329.68
112	-126.707	-163.418	36.7114	5259.48
113	-126.705	-162.838	36.1328	5176.59
114	-126.703	-162.2	35.4972	5085.53
115	-126.699	-161.548	34.8486	4992.61
116	-126.696	-160.938	34.2424	4905.77
117	-126.692	-160.433	33.7412	4833.96
118	-126.688	-160.096	33.4074	4786.13
119	-126.687	-159.978	33.2917	4769.56
120	-126.687	-160.108	33.4211	4788.1
121	-126.69	-160.48	33.7899	4840.93
122	-126.694	-161.053	34.3584	4922.37
123	-126.699	-161.76	35.0607	5023
124	-126.704	-162.523	35.8187	5131.58
125	-126.708	-163.264	36.5557	5237.18
126	-126.711	-163.919	37.208	5330.63
127	-126.712	-164.442	37.7297	5405.38
128	-126.713	-164.807	38.0938	5457.54
