loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-124.346	-215.346	90.9996	13037.1
1	-123.321	-194.971	71.65	10265
2	-123.977	-190.128	66.1507	9477.12
3	-123.213	-192.376	69.1632	9908.71
4	-124.218	-204.224	80.0056	11462
5	-123.256	-203.755	80.4985	11532.7
6	-122.891	-198.216	75.3247	10791.4
7	-122.815	-193.313	70.4974	10099.9
8	-122.788	-189.355	66.5671	9536.77
9	-122.66	-184.898	62.2381	8916.59
10	-122.736	-180.974	58.2381	8343.52
11	-122.644	-176.194	53.5495	7671.81
12	-122.618	-171.311	48.6933	6976.08
13	-122.576	-166.778	44.2023	6332.67
14	-122.644	-163.132	40.4889	5800.66
15	-122.549	-159.991	37.4419	5364.14
16	-122.562	-159.34	36.7781	5269.04
17	-122.873	-160.903	38.0301	5448.41
18	-122.953	-160.012	37.0582	5309.17
19	-122.305	-156.417	34.1123	4887.12
20	-123.015	-158.689	35.6747	5110.96
21	-123.232	-160.083	36.851	5279.48
22	-122.595	-157.018	34.423	4931.63
23	-122.616	-158.246	35.6299	5104.54
24	-123.165	-163.029	39.8639	5711.13
25	-122.781	-164.036	41.255	5910.43
26	-122.945	-165.155	42.2093	6047.14
27	-123.065	-165.096	42.0316	6021.69
28	-122.604	-163.12	40.5159	5804.54
29	-123.063	-164.857	41.7937	5987.6
30	-123.157	-165.473	42.3166	6062.51
31	-122.625	-164.896	42.2712	6056.01
32	-123.042	-168.956	45.9144	6577.96
33	-123.022	-172.336	49.3133	7064.9
34	-123.268	-173.204	49.9357	7154.08
35	-122.79	-169.258	46.4672	6657.15
36	-122.707	-167.876	45.1695	6471.24
37	-123.277	-169.598	46.3211	6636.22
38	-123.424	-169.781	46.3568	6641.34
39	-123.111	-166.858	43.7474	6267.5
40	-122.683	-164.723	42.0395	6022.81
41	-123.365	-168.115	44.7501	6411.16
42	-122.881	-167.728	44.8472	6425.07
43	-123.23	-168.199	44.9686	6442.45
44	-123.161	-167.393	44.2324	6336.98
45	-122.666	-165.232	42.5663	6098.29
46	-123.085	-165.815	42.7308	6121.85
47	-122.903	-165.456	42.5526	6096.33
48	-122.992	-165.083	42.0913	6030.24
49	-122.776	-164.989	42.2129	6047.66
50	-122.978	-167.206	44.2282	6336.38
51	-122.953	-169.327	46.3739	6643.79
52	-122.917	-170.55	47.6336	6824.27
53	-123.116	-170.942	47.8262	6851.85
54	-122.863	-168.715	45.8526	6569.1
55	-122.906	-167.724	44.8183	6420.93
