loop	totalEnergy	potEnergy	kinEnergy	temperature
0	1.76271	1.63673	0.12598	487.312
1	1.74083	1.61485	0.12598	487.312
2	1.71908	1.5931	0.12598	487.312
3	1.69745	1.57147	0.12598	487.312
4	1.67595	1.54997	0.12598	487.312
5	1.65458	1.5286	0.12598	487.312
6	1.63334	1.50736	0.12598	487.312
7	1.61222	1.48624	0.12598	487.312
8	1.59122	1.46524	0.12598	487.312
9	1.57035	1.44437	0.12598	487.312
10	1.54961	1.42363	0.12598	487.312
11	1.52898	1.403	0.12598	487.312
12	1.50848	1.3825	0.12598	487.312
13	1.4881	1.36212	0.12598	487.312
14	1.46785	1.34187	0.12598	487.312
15	1.44771	1.32173	0.12598	487.312
16	1.42769	1.30171	0.12598	487.312
17	1.40779	1.28181	0.12598	487.312
18	1.38801	1.26203	0.12598	487.312
19	1.36834	1.24236	0.12598	487.312
20	1.3488	1.22282	0.12598	487.312
21	1.32937	1.20339	0.12598	487.312
22	1.31005	1.18407	0.12598	487.312
23	1.29085	1.16487	0.12598	487.312
24	1.27177	1.14579	0.12598	487.312
25	1.2528	1.12682	0.12598	487.312
26	1.23394	1.10796	0.12598	487.312
27	1.2152	1.08922	0.12598	487.312
28	1.19656	1.07058	0.12598	487.312
29	1.17804	1.05206	0.12598	487.312
30	1.15963	1.03365	0.12598	487.312
31	1.14133	1.01535	0.12598	487.312
32	1.12314	0.997164	0.12598	487.312
33	1.10506	0.979083	0.12598	487.312
34	1.08709	0.961111	0.12598	487.312
35	1.06923	0.943246	0.12598	487.312
36	1.05147	0.925489	0.12598	487.312
37	1.03382	0.907839	0.12598	487.312
38	1.01628	0.890295	0.12598	487.312
39	0.998837	0.872857	0.12598	487.312
40	0.981504	0.855524	0.12598	487.312
41	0.964276	0.838296	0.12598	487.312
42	0.947151	0.821171	0.12598	487.312
43	0.93013	0.80415	0.12598	487.312
44	0.913211	0.787231	0.12598	487.312
45	0.896395	0.770415	0.12598	487.312
46	0.879681	0.753701	0.12598	487.312
47	0.863068	0.737088	0.12598	487.312
48	0.846555	0.720575	0.12598	487.312
49	0.830143	0.704163	0.12598	487.312
50	0.81383	0.68785	0.12598	487.312
51	0.797616	0.671636	0.12598	487.312
52	0.7815	0.65552	0.12598	487.312
53	0.765483	0.639503	0.12598	487.312
54	0.749563	0.623583	0.12598	487.312
55	0.73374	0.60776	0.12598	487.312
56	0.718013	0.592033	0.12598	487.312
57	0.702382	0.576402	0.12598	487.312
58	0.686847	0.560867	0.12598	487.312
59	0.671406	0.545426	0.12598	487.312
60	0.65606	0.53008	0.12598	487.312
61	0.640807	0.514827	0.12598	487.312
62	0.625648	0.499668	0.12598	487.312
63	0.610582	0.484602	0.12598	487.312
64	0.595608	0.469628	0.12598	487.312
65	0.580726	0.454746	0.12598	487.312
66	0.565935	0.439955	0.12598	487.312
67	0.551235	0.425255	0.12598	487.312
68	0.536625	0.410645	0.12598	487.312
69	0.522105	0.396125	0.12598	487.312
70	0.507674	0.381694	0.12598	487.312
71	0.493333	0.367353	0.12598	487.312
72	0.479079	0.353099	0.12598	487.312
73	0.464914	0.338934	0.12598	487.312
74	0.450836	0.324856	0.12598	487.312
75	0.436845	0.310865	0.12598	487.312
76	0.422941	0.296961	0.12598	487.312
77	0.409123	0.283143	0.12598	487.312
78	0.39539	0.26941	0.12598	487.312
79	0.381743	0.255763	0.12598	487.312
80	0.36818	0.2422	0.12598	487.312
81	0.354701	0.228721	0.12598	487.312
82	0.341306	0.215326	0.12598	487.312
83	0.327994	0.202014	0.12598	487.312
84	0.314766	0.188786	0.12598	487.312
85	0.301619	0.175639	0.12598	487.312
86	0.288555	0.162575	0.12598	487.312
87	0.275572	0.149592	0.12598	487.312
88	0.26267	0.13669	0.12598	487.312
89	0.249849	0.123869	0.12598	487.312
90	0.237109	0.111129	0.12598	487.312
91	0.224447	0.0984674	0.12598	487.312
92	0.211866	0.0858857	0.12598	487.312
93	0.199363	0.0733829	0.12598	487.312
94	0.186939	0.0609586	0.12598	487.312
95	0.174592	0.0486124	0.12598	487.312
96	0.162324	0.0363439	0.12598	487.312
97	0.150133	0.0241525	0.12598	487.312
98	0.138018	0.0120381	0.12598	487.312
99	0.12598	1.35891e-13	0.12598	487.312
100	0.114018	-0.0119621	0.12598	487.312
101	0.102131	-0.0238485	0.12598	487.312
102	0.0903202	-0.0356598	0.12598	487.312
103	0.0785836	-0.0473964	0.12598	487.312
104	0.0669215	-0.0590585	0.12598	487.312
105	0.0553333	-0.0706467	0.12598	487.312
106	0.0438187	-0.0821613	0.12598	487.312
107	0.0323773	-0.0936027	0.12598	487.312
108	0.0210087	-0.104971	0.12598	487.312
109	0.00971246	-0.116268	0.12598	487.312
110	-0.00151177	-0.127492	0.12598	487.312
111	-0.0126644	-0.138644	0.12598	487.312
112	-0.0237458	-0.149726	0.12598	487.312
113	-0.0347563	-0.160736	0.12598	487.312
114	-0.0456964	-0.171676	0.12598	487.312
115	-0.0565664	-0.182546	0.12598	487.312
116	-0.0673667	-0.193347	0.12598	487.312
117	-0.0780977	-0.204078	0.12598	487.312
118	-0.0887597	-0.21474	0.12598	487.312
