loop	totalEnergy	potEnergy	kinEnergy	temperature
0	2.05751	1.93153	0.12598	487.312
1	2.02833	1.90235	0.12598	487.312
2	1.99939	1.87341	0.12598	487.312
3	1.97071	1.84473	0.12598	487.312
4	1.94227	1.81629	0.12598	487.312
5	1.91409	1.78811	0.12598	487.312
6	1.88614	1.76016	0.12598	487.312
7	1.85844	1.73246	0.12598	487.312
8	1.83098	1.705	0.12598	487.312
9	1.80375	1.67777	0.12598	487.312
10	1.77677	1.65079	0.12598	487.312
11	1.75002	1.62404	0.12598	487.312
12	1.7235	1.59752	0.12598	487.312
13	1.69721	1.57123	0.12598	487.312
14	1.67115	1.54517	0.12598	487.312
15	1.64532	1.51934	0.12598	487.312
16	1.61971	1.49373	0.12598	487.312
17	1.59432	1.46834	0.12598	487.312
18	1.56916	1.44318	0.12598	487.312
19	1.54422	1.41824	0.12598	487.312
20	1.51949	1.39351	0.12598	487.312
21	1.49499	1.36901	0.12598	487.312
22	1.47069	1.34471	0.12598	487.312
23	1.44661	1.32063	0.12598	487.312
24	1.42274	1.29676	0.12598	487.312
25	1.39908	1.2731	0.12598	487.312
26	1.37563	1.24965	0.12598	487.312
27	1.35238	1.2264	0.12598	487.312
28	1.32934	1.20336	0.12598	487.312
29	1.3065	1.18052	0.12598	487.312
30	1.28386	1.15788	0.12598	487.312
31	1.26142	1.13544	0.12598	487.312
32	1.23918	1.1132	0.12598	487.312
33	1.21714	1.09116	0.12598	487.312
34	1.19528	1.0693	0.12598	487.312
35	1.17363	1.04765	0.12598	487.312
36	1.15216	1.02618	0.12598	487.312
37	1.13088	1.0049	0.12598	487.312
38	1.1098	0.983817	0.12598	487.312
39	1.0889	0.962916	0.12598	487.312
40	1.06818	0.942201	0.12598	487.312
41	1.04765	0.921669	0.12598	487.312
42	1.0273	0.90132	0.12598	487.312
43	1.00713	0.881151	0.12598	487.312
44	0.987142	0.861162	0.12598	487.312
45	0.967331	0.841351	0.12598	487.312
46	0.947697	0.821717	0.12598	487.312
47	0.928238	0.802258	0.12598	487.312
48	0.908952	0.782972	0.12598	487.312
49	0.889839	0.763859	0.12598	487.312
50	0.870897	0.744917	0.12598	487.312
51	0.852124	0.726144	0.12598	487.312
52	0.83352	0.70754	0.12598	487.312
53	0.815082	0.689102	0.12598	487.312
54	0.79681	0.67083	0.12598	487.312
55	0.778702	0.652722	0.12598	487.312
56	0.760757	0.634777	0.12598	487.312
57	0.742973	0.616993	0.12598	487.312
58	0.725349	0.599369	0.12598	487.312
59	0.707885	0.581905	0.12598	487.312
60	0.690578	0.564598	0.12598	487.312
61	0.673427	0.547447	0.12598	487.312
62	0.656432	0.530452	0.12598	487.312
63	0.63959	0.51361	0.12598	487.312
64	0.622901	0.496921	0.12598	487.312
65	0.606363	0.480383	0.12598	487.312
66	0.589976	0.463996	0.12598	487.312
67	0.573737	0.447757	0.12598	487.312
68	0.557646	0.431666	0.12598	487.312
69	0.541702	0.415722	0.12598	487.312
70	0.525903	0.399923	0.12598	487.312
71	0.510248	0.384268	0.12598	487.312
72	0.494736	0.368756	0.12598	487.312
73	0.479367	0.353387	0.12598	487.312
74	0.464137	0.338157	0.12598	487.312
75	0.449048	0.323068	0.12598	487.312
76	0.434097	0.308117	0.12598	487.312
77	0.419283	0.293303	0.12598	487.312
78	0.404606	0.278626	0.12598	487.312
79	0.390063	0.264083	0.12598	487.312
80	0.375655	0.249675	0.12598	487.312
81	0.36138	0.2354	0.12598	487.312
82	0.347236	0.221256	0.12598	487.312
83	0.333224	0.207244	0.12598	487.312
84	0.319341	0.193361	0.12598	487.312
85	0.305587	0.179607	0.12598	487.312
86	0.29196	0.16598	0.12598	487.312
87	0.278461	0.152481	0.12598	487.312
88	0.265087	0.139107	0.12598	487.312
89	0.251837	0.125857	0.12598	487.312
90	0.238711	0.112731	0.12598	487.312
91	0.225708	0.0997281	0.12598	487.312
92	0.212827	0.0868466	0.12598	487.312
93	0.200066	0.0740857	0.12598	487.312
94	0.187424	0.0614444	0.12598	487.312
95	0.174902	0.0489219	0.12598	487.312
96	0.162497	0.0365172	0.12598	487.312
97	0.150209	0.0242292	0.12598	487.312
98	0.138037	0.0120572	0.12598	487.312
99	0.12598	1.33227e-13	0.12598	487.312
100	0.114037	-0.0119432	0.12598	487.312
