loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-25267.9	-26104.8	836.849	943.892
1	-21700.5	-25729	4028.55	4543.84
2	-12531.5	-23336.9	10805.4	12187.5
3	1.14361e+06	30659.1	1.11295e+06	1.25531e+06
4	2.46674e+39	1.72978e+19	2.46674e+39	2.78227e+39
5	6.33656e+46	4.16317e+22	6.33656e+46	7.14708e+46
6	2.53462e+47	3.82433e+14	2.53462e+47	2.85883e+47
7	2.53462e+47	5.44995e+11	2.53462e+47	2.85883e+47
8	2.53463e+47	1.28858e+20	2.53463e+47	2.85883e+47
9	2.53463e+47	-130.554	2.53463e+47	2.85884e+47
10	2.53463e+47	8338.77	2.53463e+47	2.85884e+47
11	2.53463e+47	5.36614e+06	2.53463e+47	2.85884e+47
12	2.53463e+47	1547.51	2.53463e+47	2.85884e+47
13	2.53463e+47	89391.7	2.53463e+47	2.85884e+47
14	2.53749e+47	2.25008e+21	2.53749e+47	2.86207e+47
15	2.54608e+47	5.61513e+10	2.54608e+47	2.87175e+47
16	2.54608e+47	-61.8737	2.54608e+47	2.87175e+47
17	2.54608e+47	-192.095	2.54608e+47	2.87175e+47
18	2.54608e+47	62.0066	2.54608e+47	2.87175e+47
19	2.54608e+47	203.217	2.54608e+47	2.87175e+47
etime:	79	s	0	0
mass:	1.00794	0	0	0
loops:	20	0	0	0
dt:	0.1	0	0	0
eps:	1	0	0	0
sig:	1	0	0	0
