loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-17537.1	-18212.8	675.715	1064.03
1	-14674.2	-17936.7	3262.53	5137.4
2	-7372.42	-16084.3	8711.84	13718.3
3	920612	26842.2	893770	1.40739e+06
4	1.22845e+33	2.79089e+16	1.22845e+33	1.9344e+33
5	4.9138e+33	708260	4.9138e+33	7.7376e+33
6	4.9138e+33	-4.2003	4.9138e+33	7.7376e+33
7	4.9138e+33	0	4.9138e+33	7.7376e+33
8	4.9138e+33	0	4.9138e+33	7.7376e+33
9	4.9138e+33	0	4.9138e+33	7.7376e+33
10	4.9138e+33	0	4.9138e+33	7.7376e+33
11	4.9138e+33	0	4.9138e+33	7.7376e+33
12	4.9138e+33	0	4.9138e+33	7.7376e+33
13	4.9138e+33	0	4.9138e+33	7.7376e+33
14	4.9138e+33	0	4.9138e+33	7.7376e+33
15	4.9138e+33	0	4.9138e+33	7.7376e+33
16	4.9138e+33	0	4.9138e+33	7.7376e+33
17	4.9138e+33	0	4.9138e+33	7.7376e+33
18	4.9138e+33	0	4.9138e+33	7.7376e+33
19	4.9138e+33	0	4.9138e+33	7.7376e+33
etime:	10	s	0	0
mass:	1.00794	0	0	0
loops:	20	0	0	0
dt:	0.1	0	0	0
eps:	1	0	0	0
sig:	1	0	0	0
cutoff:	5	0	0	0
