loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-12427.9	-13224	796.077	1503.6
1	-10370.9	-14732.9	4361.93	8238.62
2	136251	-2227.35	138478	261551
3	5.06706e+34	2.14622e+17	5.06706e+34	9.57044e+34
4	2.13248e+35	1.0192e+16	2.13248e+35	4.02773e+35
5	2.44945e+35	0	2.44945e+35	4.62642e+35
6	2.44945e+35	0	2.44945e+35	4.62642e+35
7	2.44945e+35	0	2.44945e+35	4.62642e+35
8	2.44945e+35	0	2.44945e+35	4.62642e+35
9	2.44945e+35	0	2.44945e+35	4.62642e+35
10	2.44945e+35	0	2.44945e+35	4.62642e+35
11	2.44945e+35	0	2.44945e+35	4.62642e+35
12	2.44945e+35	0	2.44945e+35	4.62642e+35
13	2.44945e+35	0	2.44945e+35	4.62642e+35
14	2.44945e+35	0	2.44945e+35	4.62642e+35
15	2.44945e+35	0	2.44945e+35	4.62642e+35
16	2.44945e+35	0	2.44945e+35	4.62642e+35
17	2.44945e+35	0	2.44945e+35	4.62642e+35
18	2.44945e+35	0	2.44945e+35	4.62642e+35
19	2.44945e+35	0	2.44945e+35	4.62642e+35
etime:	8	s	0	0
mass:	1.00794	0	0	0
loops:	20	0	0	0
dt:	0.1	0	0	0
eps:	1	0	0	0
sig:	1	0	0	0
cutoff:	5	0	0	0
