loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-54979.5	-54979.6	0.0416228	0.0214772
8	-54979.5	-54991.4	11.821	6.09961
16	-54978.3	-55020.8	42.5079	21.9339
24	-54975.5	-55062.7	87.214	45.0022
32	-54973.2	-55113.2	140.005	72.2424
40	-54973.1	-55168.6	195.55	100.903
48	-54972.4	-55222.3	249.869	128.932
56	-54970.8	-55271.1	300.337	154.973
64	-54968.1	-55313.4	345.336	178.192
72	-54965	-55349.1	384.079	198.184
80	-54962.7	-55379.1	416.46	214.892
88	-54957.5	-55400.6	443.137	228.657
96	-54952	-55417.2	465.254	240.07
104	-54947.1	-55430.7	483.627	249.55
112	-54941.1	-55440	498.955	257.46
120	-54935.4	-55446.9	511.584	263.976
128	-54930.1	-55451.8	521.662	269.176
136	-54926.9	-55456	529.066	272.996
144	-54921.8	-55455.6	533.835	275.457
152	-54916.8	-55453.1	536.293	276.725
160	-54914.6	-55451.6	536.954	277.067
168	-54911.8	-55448.4	536.514	276.84
176	-54907.4	-55442.8	535.446	276.289
184	-54903.8	-55437.7	533.89	275.486
192	-54902	-55433.8	531.863	274.44
200	-54899.1	-55428.5	529.37	273.153
208	-54896.4	-55423.1	526.675	271.763
216	-54894.2	-55418.6	524.373	270.575
224	-54893.1	-55416.4	523.312	270.028
232	-54891.7	-55416	524.276	270.525
240	-54889.8	-55417.6	527.721	272.302
248	-54888.9	-55422.6	533.698	275.387
256	-54886.4	-55428.4	541.993	279.667
264	-54885.3	-55437.6	552.295	284.983
272	-54884.8	-55448.9	564.149	291.099
280	-54882.9	-55460	577.141	297.803
288	-54882.2	-55473.2	590.995	304.952
296	-54880.6	-55486.2	605.526	312.45
304	-54880.3	-55500.9	620.544	320.199
312	-54880	-55515.7	635.686	328.012
320	-54880.1	-55530.4	650.369	335.589
328	-54879.7	-55543.5	663.857	342.548
336	-54879.5	-55554.7	675.24	348.422
344	-54878	-55561.5	683.511	352.69
352	-54876.8	-55564.7	687.815	354.91
360	-54874.5	-55562.1	687.601	354.8
368	-54871.1	-55553.9	682.764	352.304
376	-54869.1	-55542.7	673.617	347.585
384	-54866.9	-55527.6	660.714	340.927
392	-54865.6	-55510.1	644.571	332.597
400	-54865.2	-55490.9	625.654	322.836
408	-54865.5	-55469.9	604.4	311.869
416	-54866.1	-55447.3	581.168	299.881
424	-54866.1	-55422.5	556.376	287.089
432	-54866.6	-55397	530.395	273.682
440	-54867	-55370.7	503.689	259.902
448	-54866.9	-55343.8	476.862	246.059
456	-54867.3	-55317.8	450.479	232.446
464	-54867.1	-55291.8	424.688	219.138
472	-54867.2	-55266.5	399.296	206.036
480	-54867.8	-55241.9	374.058	193.013
488	-54866.8	-55215.9	349.053	180.111
496	-54867.4	-55192	324.614	167.5
504	-54867.3	-55168.7	301.367	155.504
512	-54867.9	-55148	280.022	144.49
520	-54868.5	-55129.6	261.133	134.744
528	-54869.4	-55114.2	244.784	126.308
536	-54870.1	-55100.6	230.506	118.94
544	-54870.1	-55087.8	217.646	112.305
552	-54869.8	-55075.8	206.015	106.303
560	-54870.2	-55066.3	196.021	101.147
568	-54869.8	-55058	188.214	97.1177
576	-54869	-55051.6	182.602	94.222
584	-54868.1	-55046.6	178.588	92.1507
592	-54867.2	-55042.7	175.568	90.5926
600	-54866.5	-55040.2	173.691	89.6239
608	-54864.9	-55038.7	173.784	89.6721
616	-54863.7	-55040	176.318	90.9796
624	-54863.3	-55043.7	180.418	93.0951
632	-54862.6	-55046.4	183.882	94.8827
640	-54861.1	-55046.3	185.208	95.5667
648	-54860.1	-55046.2	186.102	96.0283
656	-54859.1	-55046.4	187.284	96.6379
664	-54858.5	-55043.7	185.171	95.5478
672	-54857.6	-55038.3	180.675	93.2276
680	-54857	-55037	179.912	92.8338
688	-54856.6	-55041.6	185.008	95.4634
696	-54854.9	-55048.8	193.937	100.071
704	-54853.8	-55057.3	203.474	104.992
712	-54854	-55065.2	211.266	109.012
720	-54854.3	-55070.4	216.064	111.488
728	-54853.7	-55072.3	218.577	112.785
736	-54852.6	-55074.5	221.891	114.495
744	-54852.4	-55078.6	226.156	116.696
752	-54852	-55083.9	231.95	119.686
760	-54852.1	-55090.6	238.459	123.044
768	-54852.3	-55095.2	242.854	125.312
776	-54850.8	-55097.4	246.633	127.262
784	-54850.5	-55104.4	253.941	131.033
792	-54850.8	-55115.3	264.469	136.465
800	-54851.3	-55126.4	275.119	141.96
808	-54851.4	-55134.2	282.86	145.955
816	-54851.7	-55140.4	288.699	148.968
824	-54852.5	-55151.8	299.34	154.459
832	-54852.5	-55169.7	317.267	163.709
840	-54852.6	-55191.7	339.095	174.972
848	-54854.5	-55217.1	362.671	187.137
856	-54855.4	-55240.2	384.786	198.548
864	-54855.8	-55253.8	397.961	205.347
872	-54856.3	-55244	387.646	200.024
880	-54857.2	-55237.5	380.28	196.223
888	-54857.9	-55269.3	411.366	212.264
896	-54859	-55283.1	424.157	218.864
904	-54860.4	-55277.4	417.014	215.178
912	-54860.7	-55255.4	394.702	203.665
920	-54861.8	-55254.4	392.597	202.579
928	-54863.2	-55284.1	420.863	217.164
936	-54864.6	-55314	449.452	231.916
944	-54865.9	-55350.3	484.396	249.947
952	-54868.3	-55360.5	492.135	253.94
960	-54869.2	-55343.4	474.134	244.652
968	-54869.6	-55353.4	483.804	249.642
976	-54869.1	-55361.9	492.777	254.272
984	-54870.7	-55357.3	486.574	251.071
992	-54872.1	-55366.8	494.735	255.282
1000	-54873.4	-55404	530.625	273.801
1008	-54874.5	-55427.4	552.963	285.328
1016	-54876.4	-55432.5	556.077	286.934
1024	-54877.4	-55416.2	538.832	278.036
1032	-54878	-55408	530.068	273.514
1040	-54878.9	-55419.4	540.54	278.917
1048	-54879.8	-55425.8	546.017	281.743
1056	-54882	-55435.3	553.234	285.467
1064	-54882.7	-55462.3	579.578	299.061
1072	-54884.1	-55469.4	585.294	302.01
1080	-54886.8	-55452.6	565.823	291.963
1088	-54888.6	-55437.6	548.98	283.272
1096	-54891	-55445.8	554.793	286.271
1104	-54892.5	-55450.2	557.701	287.772
1112	-54893.3	-55438.5	545.211	281.327
1120	-54895.7	-55419.9	524.198	270.484
1128	-54897.2	-55409.1	511.902	264.14
1136	-54898.1	-55412.7	514.643	265.554
1144	-54897.3	-55416.2	518.925	267.764
1152	-54898.6	-55412.9	514.246	265.35
1160	-54899.6	-55402.2	502.561	259.32
1168	-54901.4	-55393.7	492.307	254.029
1176	-54902.2	-55388.5	486.31	250.935
1184	-54903.7	-55387.5	483.726	249.601
1192	-54904.9	-55385.8	480.913	248.15
1200	-54906.4	-55386.7	480.296	247.831
1208	-54907.5	-55385.2	477.727	246.506
1216	-54908.9	-55375.9	466.935	240.937
1224	-54912	-55374.6	462.615	238.708
1232	-54912.8	-55384.9	472.137	243.621
1240	-54914.5	-55386.6	472.15	243.628
1248	-54916.7	-55373.9	457.277	235.954
1256	-54919.1	-55361.5	442.469	228.313
1264	-54920.4	-55366.6	446.224	230.25
1272	-54923.4	-55373.6	450.194	232.299
1280	-54925.9	-55358.9	433.041	223.448
1288	-54927	-55335.8	408.73	210.903
1296	-54929.2	-55326.4	397.29	205
1304	-54931.5	-55328.7	397.193	204.95
1312	-54932	-55329.6	397.559	205.139
1320	-54933.3	-55328.1	394.761	203.695
1328	-54935.2	-55330.7	395.505	204.08
1336	-54935.7	-55333.7	398.068	205.402
1344	-54936.1	-55336.6	400.528	206.671
1352	-54935.9	-55341.3	405.338	209.153
1360	-54936.5	-55347.7	411.168	212.161
1368	-54934.9	-55353.1	418.204	215.792
1376	-54934.6	-55357.1	422.525	218.022
1384	-54933.3	-55352.7	419.334	216.375
1392	-54932.6	-55345.6	413.039	213.127
1400	-54930.6	-55343.7	413.04	213.128
1408	-54930.2	-55345.1	414.972	214.124
1416	-54930.2	-55344.3	414.148	213.699
1424	-54929.3	-55341.5	412.174	212.68
1432	-54927.4	-55337.3	409.946	211.531
1440	-54925.8	-55339	413.173	213.196
1448	-54926.3	-55345.1	418.846	216.124
1456	-54925.8	-55342.7	416.957	215.149
1464	-54923.5	-55332.3	408.749	210.913
1472	-54921.6	-55324.7	403.159	208.029
1480	-54920.8	-55328.6	407.829	210.439
1488	-54919.7	-55335.7	415.959	214.633
1496	-54918.8	-55338.9	420.113	216.777
1504	-54918.5	-55337.4	418.95	216.177
1512	-54918.3	-55338.3	419.986	216.712
1520	-54917.5	-55347.6	430.015	221.887
1528	-54917.6	-55362.5	444.882	229.558
1536	-54916.6	-55377.1	460.492	237.613
1544	-54915.5	-55384.8	469.317	242.166
1552	-54914.4	-55379.6	465.194	240.039
1560	-54913.7	-55367.5	453.887	234.204
1568	-54912.1	-55360.9	448.763	231.561
1576	-54910.5	-55364.9	454.436	234.488
1584	-54909.9	-55372.2	462.316	238.554
1592	-54907.1	-55371.2	464.019	239.433
1600	-54906.9	-55367.1	460.137	237.43
1608	-54905.5	-55363.1	457.572	236.106
1616	-54904.6	-55365.6	461.053	237.902
1624	-54904.2	-55372	467.745	241.355
1632	-54901.7	-55373.4	471.689	243.39
1640	-54902.2	-55377.6	475.388	245.299
1648	-54899.8	-55381.1	481.25	248.324
1656	-54899.6	-55383.9	484.284	249.889
1664	-54897	-55380.4	483.435	249.451
1672	-54894.8	-55380.5	485.683	250.611
1680	-54893.9	-55387.1	493.155	254.467
1688	-54891.9	-55388.8	496.901	256.399
1696	-54888.8	-55381.2	492.432	254.093
1704	-54888	-55372.7	484.71	250.109
1712	-54886.2	-55370.9	484.655	250.08
1720	-54884.9	-55382.3	497.442	256.679
1728	-54883.4	-55395.4	511.985	264.183
1736	-54881.4	-55397	515.655	266.077
1744	-54879.7	-55388.1	508.332	262.298
1752	-54877.8	-55376.3	498.496	257.222
1760	-54876.1	-55369.1	492.931	254.351
1768	-54874.7	-55366.6	491.891	253.815
1776	-54873.1	-55364	490.858	253.281
1784	-54870.8	-55356.7	485.979	250.764
1792	-54870	-55346.8	476.817	246.036
1800	-54868	-55334.3	466.289	240.604
1808	-54867.1	-55325.9	458.803	236.741
1816	-54866.1	-55320.8	454.719	234.634
1824	-54865.7	-55315.2	449.438	231.909
1832	-54866.1	-55307.4	441.269	227.694
1840	-54865.1	-55296.8	431.628	222.719
1848	-54864.1	-55286.9	422.813	218.17
1856	-54863.9	-55281.9	418.031	215.703
1864	-54863	-55281.8	418.843	216.122
1872	-54862.1	-55283.7	421.559	217.523
1880	-54863.3	-55285.2	421.897	217.698
1888	-54861	-55280.6	419.544	216.483
1896	-54860.7	-55276.3	415.584	214.44
1904	-54861	-55272.1	411.121	212.137
1912	-54860.4	-55268.8	408.437	210.752
1920	-54860.1	-55269.7	409.676	211.392
1928	-54859.3	-55274	414.689	213.978
1936	-54858.6	-55279.7	421.091	217.282
1944	-54857.3	-55281.7	424.455	219.017
1952	-54855.5	-55277.2	421.725	217.609
1960	-54855.9	-55269.4	413.423	213.325
1968	-54855.7	-55257.9	402.176	207.522
1976	-54855.2	-55246.2	390.985	201.747
1984	-54854.9	-55236.5	381.604	196.906
1992	-54853.9	-55229.1	375.189	193.596
2000	-54497.7	-55227.5	729.786	376.567
2008	-54497.8	-55216.8	718.987	370.995
2016	-54497.8	-55190.7	692.857	357.512
2024	-54499.1	-55154.9	655.799	338.391
2032	-54499.2	-55117.6	618.361	319.073
2040	-54498.6	-55091.5	592.889	305.929
2048	-54498.5	-55079.3	580.754	299.667
2056	-54499.2	-55073.9	574.751	296.57
2064	-54499.7	-55068.3	568.526	293.358
2072	-54500	-55059.3	559.261	288.577
2080	-54500.9	-55049.4	548.562	283.056
2088	-54501.1	-55042.1	540.991	279.15
2096	-54501.9	-55038.4	536.474	276.819
2104	-54504.1	-55035.4	531.378	274.19
2112	-54505.8	-55030.5	524.713	270.75
2120	-54507.1	-55024.5	517.35	266.951
2128	-54508.2	-55017.2	509.008	262.646
2136	-54509.6	-55008.4	498.858	257.409
2144	-54510.8	-54997.8	487.071	251.327
2152	-54511.1	-54984.8	473.684	244.42
2160	-54512.4	-54972.3	459.903	237.309
2168	-54511.7	-54959.5	447.859	231.094
2176	-54510.5	-54948.3	437.755	225.881
2184	-54511.2	-54939.5	428.302	221.002
2192	-54510.9	-54929.4	418.447	215.918
2200	-54510.4	-54919.8	409.439	211.269
2208	-54511.2	-54914.4	403.223	208.062
2216	-54512.3	-54911.3	399.01	205.888
2224	-54512.7	-54907.5	394.781	203.706
2232	-54512.8	-54902.4	389.601	201.033
2240	-54512.3	-54895.3	383.078	197.667
2248	-54512.8	-54887.7	374.842	193.417
2256	-54512.7	-54879.1	366.39	189.056
2264	-54512.3	-54874.5	362.21	186.899
2272	-54513.6	-54878.9	365.28	188.484
2280	-54514.6	-54890	375.368	193.689
2288	-54515	-54905.6	390.61	201.554
2296	-54515.6	-54921.9	406.233	209.615
2304	-54516.4	-54932.4	415.95	214.629
2312	-54517.5	-54935.3	417.816	215.592
2320	-54516.6	-54933	416.378	214.85
2328	-54517.7	-54935.7	418.06	215.718
2336	-54518.6	-54944.8	426.243	219.94
2344	-54519.2	-54959.9	440.771	227.437
2352	-54519.5	-54976.9	457.471	236.054
2360	-54521.7	-54990.9	469.151	242.08
2368	-54522.5	-54993.3	470.746	242.904
2376	-54523.9	-54989.6	465.775	240.339
2384	-54524.7	-54988.5	463.761	239.299
2392	-54525.8	-54993.9	468.124	241.551
2400	-54525.3	-55000.1	474.881	245.037
2408	-54524.6	-55006.3	481.635	248.522
2416	-54523.8	-55012.1	488.388	252.007
2424	-54524.3	-55020.2	495.922	255.895
2432	-54525.3	-55030.1	504.721	260.434
2440	-54525.7	-55037.4	511.709	264.04
2448	-54527.1	-55040.3	513.228	264.824
2456	-54527.5	-55035.9	508.403	262.334
2464	-54528.4	-55024.2	495.778	255.82
2472	-54527.9	-55005.1	477.141	246.203
2480	-54529.2	-54993.6	464.43	239.645
2488	-54529.4	-54998.7	469.322	242.169
2496	-54529.8	-55020.2	490.447	253.069
2504	-54528.9	-55042.6	513.669	265.052
2512	-54530.2	-55053.3	523.142	269.94
2520	-54531.5	-55049	517.528	267.043
2528	-54532	-55042.6	510.597	263.467
2536	-54532	-55043.7	511.781	264.078
2544	-54532.9	-55052.8	519.979	268.308
2552	-54533.3	-55060.7	527.378	272.126
2560	-54533.5	-55059.9	526.446	271.645
2568	-54533.5	-55051.2	517.702	267.133
2576	-54533.9	-55042.2	508.356	262.31
2584	-54535.1	-55039.5	504.403	260.271
2592	-54536	-55042.5	506.501	261.353
2600	-54535.6	-55048.2	512.626	264.514
2608	-54535.3	-55056.5	521.245	268.961
2616	-54534.2	-55066.9	532.688	274.866
2624	-54533.7	-55081.3	547.599	282.56
2632	-54534.3	-55099.7	565.368	291.728
2640	-54534	-55118.9	584.905	301.809
2648	-54534.3	-55138.7	604.433	311.886
2656	-54533.1	-55152.6	619.524	319.672
2664	-54533.2	-55162.1	628.861	324.49
2672	-54532.6	-55170.5	637.827	329.117
2680	-54533.2	-55185	651.846	336.351
2688	-54534.5	-55204.4	669.933	345.683
2696	-54535.4	-55221.5	686.11	354.031
2704	-54536.4	-55230.8	694.375	358.295
2712	-54536.2	-55229.5	693.342	357.763
2720	-54536.3	-55223.6	687.24	354.614
2728	-54537.8	-55220.9	683.155	352.506
2736	-54537.9	-55226	688.07	355.042
2744	-54538.8	-55242.4	703.556	363.033
2752	-54539.6	-55262.7	723.115	373.125
2760	-54539.5	-55277.9	738.388	381.006
2768	-54541.6	-55285.8	744.202	384.006
2776	-54543.3	-55282.1	738.779	381.208
2784	-54543.7	-55267.4	723.687	373.42
2792	-54545.4	-55248.7	703.388	362.946
2800	-54544.9	-55228	683.178	352.518
2808	-54544	-55211.7	667.706	344.534
2816	-54543.4	-55204.4	660.964	341.055
2824	-54542.3	-55206.6	664.337	342.796
2832	-54541.3	-55214.3	673	347.266
2840	-54541.8	-55220.3	678.47	350.088
2848	-54540.8	-55216.9	676.116	348.874
2856	-54541.5	-55210.8	669.324	345.369
2864	-54540.4	-55208	667.674	344.518
2872	-54538.3	-55216.6	678.288	349.995
2880	-54538.7	-55236.5	697.814	360.07
2888	-54539.9	-55256.6	716.762	369.847
2896	-54539	-55265.2	726.124	374.678
2904	-54538.2	-55259.5	721.312	372.195
2912	-54538.3	-55244.1	705.823	364.203
2920	-54537.8	-55226.4	688.669	355.351
2928	-54536.7	-55212.5	675.83	348.726
2936	-54538.1	-55204.6	666.576	343.951
2944	-54536	-55192.9	656.878	338.947
2952	-54536.2	-55181.5	645.297	332.972
2960	-54534.1	-55167.7	633.651	326.962
2968	-54532.5	-55156.6	624.13	322.049
2976	-54531.8	-55149.6	617.741	318.753
2984	-54530.8	-55142.6	611.752	315.662
2992	-54530.1	-55132.4	602.245	310.757
3000	-54530.4	-55122.1	591.681	305.306
3008	-54529.2	-55118.2	589.002	303.923
3016	-54529.5	-55128.3	598.809	308.984
3024	-54530.1	-55145.9	615.793	317.747
3032	-54529.8	-55162.4	632.63	326.435
3040	-54529	-55173.4	644.412	332.515
3048	-54529.5	-55175.3	645.86	333.262
3056	-54529.8	-55165	635.186	327.754
3064	-54529	-55149.8	620.788	320.325
3072	-54529.6	-55143.8	614.246	316.949
3080	-54528.9	-55143.3	614.422	317.04
3088	-54528.2	-55140.5	612.273	315.931
3096	-54527.5	-55131.4	603.966	311.645
3104	-54527.5	-55118.2	590.666	304.782
3112	-54527.1	-55100.8	573.698	296.027
3120	-54527.1	-55081.8	554.659	286.203
3128	-54526.4	-55062.3	535.879	276.512
3136	-54526.6	-55045.2	518.549	267.57
3144	-54525.6	-55029.7	504.078	260.103
3152	-54525.9	-55020.9	494.991	255.414
3160	-54524.2	-55015.1	490.988	253.348
3168	-54523.2	-55011.5	488.284	251.953
3176	-54522.5	-55008.6	486.094	250.823
3184	-54521.5	-55007.6	486.052	250.802
3192	-54520.8	-55006.1	485.319	250.423
3200	-54520.8	-55000.5	479.769	247.559
3208	-54520.9	-54992.7	471.748	243.42
3216	-54521.6	-54989.9	468.277	241.63
3224	-54521.4	-54999.9	478.542	246.926
3232	-54520.8	-55026.5	505.658	260.918
3240	-54520.7	-55057	536.279	276.719
3248	-54521.5	-55071.5	550.065	283.832
3256	-54522	-55062.9	540.859	279.082
3264	-54522.2	-55047.1	524.847	270.819
3272	-54521.6	-55037.4	515.779	266.14
3280	-54520.5	-55036.1	515.628	266.062
3288	-54519.3	-55045.2	525.896	271.361
3296	-54517.9	-55063.7	545.776	281.619
3304	-54517.6	-55088.7	571.148	294.711
3312	-54517.6	-55113.6	596.005	307.537
3320	-54517.4	-55131.8	614.454	317.056
3328	-54517.1	-55139.1	622.061	320.981
3336	-54518.9	-55137.6	618.671	319.233
3344	-54519.3	-55127.9	608.528	313.999
3352	-54518.1	-55115.5	597.464	308.29
3360	-54518.4	-55110.7	592.233	305.591
3368	-54517.8	-55117.7	599.862	309.527
3376	-54517.1	-55140.3	623.172	321.555
3384	-54516.5	-55171.4	654.93	337.942
3392	-54516.1	-55197.2	681.064	351.427
3400	-54514.8	-55206.5	691.747	356.939
3408	-54514.9	-55202.5	687.639	354.82
3416	-54515.2	-55191.6	676.426	349.034
3424	-54515.6	-55181.6	666.023	343.666
3432	-54515.4	-55175.1	659.679	340.393
3440	-54515.6	-55171.2	655.607	338.292
3448	-54515.2	-55167.5	652.244	336.556
3456	-54515	-55166.2	651.248	336.042
3464	-54515.9	-55169	653.136	337.016
3472	-54516.2	-55171.2	655.018	337.988
3480	-54515.9	-55169.7	653.75	337.333
3488	-54516.1	-55165.3	649.154	334.962
3496	-54516	-55160.5	644.547	332.585
3504	-54515.8	-55158.8	642.968	331.77
3512	-54515.9	-55158.6	642.698	331.63
3520	-54516.5	-55155.1	638.657	329.545
3528	-54516.1	-55144.5	628.333	324.218
3536	-54515.4	-55129	613.642	316.637
3544	-54516.2	-55113.3	597.108	308.106
3552	-54516.5	-55096.2	579.736	299.142
3560	-54515.5	-55079.4	563.943	290.993
3568	-54514.2	-55069.2	554.921	286.338
3576	-54514.3	-55069.7	555.423	286.597
