loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-45562.5	-45562.5	0.036181	0.022517
8	-45562.5	-45572.8	10.2719	6.39265
16	-45561.3	-45598.2	36.9019	22.9657
24	-45558.7	-45634.2	75.5977	47.0477
32	-45556.6	-45677.7	121.115	75.3752
40	-45556.5	-45725.3	168.763	105.028
48	-45555.9	-45771	215.071	133.848
56	-45554.4	-45812.2	257.768	160.42
64	-45552	-45847.5	295.463	183.88
72	-45549.1	-45876.6	327.478	203.804
80	-45547.1	-45900.8	353.738	220.147
88	-45542.4	-45917.3	374.861	233.292
96	-45537.6	-45929.5	391.912	243.904
104	-45533.2	-45938.9	405.648	252.452
112	-45528.3	-45945	416.712	259.338
120	-45523.6	-45949	425.431	264.764
128	-45519.6	-45951.6	431.939	268.814
136	-45516.8	-45952.9	436.142	271.43
144	-45512.7	-45950.8	438.097	272.647
152	-45508.5	-45946.7	438.144	272.676
160	-45506.5	-45943.3	436.844	271.867
168	-45504.7	-45939.7	434.91	270.663
176	-45500.7	-45933.6	432.876	269.397
184	-45498.1	-45929.1	430.988	268.222
192	-45496.3	-45925.7	429.351	267.203
200	-45494.3	-45922.3	428.049	266.393
208	-45492.2	-45919.5	427.316	265.937
216	-45490.5	-45918.1	427.623	266.128
224	-45490.1	-45919.7	429.579	267.345
232	-45489.1	-45922.8	433.7	269.91
240	-45487.4	-45927.6	440.21	273.962
248	-45486.4	-45935.4	448.958	279.406
256	-45485	-45944.5	459.546	285.995
264	-45484.8	-45956.3	471.504	293.437
272	-45483.8	-45968.1	484.287	301.392
280	-45482.1	-45979.4	497.309	309.497
288	-45481.5	-45991.6	510.116	317.467
296	-45480.9	-46003.3	522.346	325.078
304	-45479.7	-46013.4	533.658	332.119
312	-45480.1	-46023.7	543.618	338.317
320	-45479.9	-46031.5	551.655	343.319
328	-45479.6	-46036.7	557.068	346.687
336	-45478.6	-46037.7	559.081	347.94
344	-45477.4	-46034.5	557.032	346.665
352	-45474.3	-46024.9	550.602	342.663
360	-45471.5	-46011.3	539.82	335.953
368	-45470.6	-45995.8	525.233	326.875
376	-45470.7	-45978.5	507.77	316.007
384	-45469.5	-45958	488.487	304.006
392	-45469.8	-45937.9	468.12	291.331
400	-45470.3	-45917.2	446.9	278.125
408	-45470.6	-45895.3	424.714	264.318
416	-45471.3	-45872.7	401.38	249.796
424	-45470.9	-45847.9	377.059	234.66
432	-45470.2	-45822.7	352.459	219.351
440	-45470.7	-45799.3	328.571	204.484
448	-45470.9	-45777.1	306.278	190.61
456	-45471.1	-45756.9	285.798	177.864
464	-45470.8	-45737.5	266.691	165.973
472	-45470.5	-45718.9	248.324	154.543
480	-45470.1	-45700.5	230.43	143.406
488	-45469.9	-45683.3	213.355	132.78
496	-45470.9	-45668.8	197.881	123.15
504	-45472.3	-45657	184.707	114.951
512	-45472	-45646.1	174.089	108.343
520	-45472.1	-45637.8	165.791	103.179
