loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-10459.3	-10459.3	0.011591	0.0312554
8	-10459.3	-10462.6	3.27697	8.83645
16	-10458.5	-10470.2	11.639	31.3849
24	-10457.1	-10480.5	23.4137	63.1358
32	-10456.4	-10493	36.6092	98.7179
40	-10456.3	-10505.8	49.5481	133.608
48	-10456.1	-10517.2	61.1359	164.855
56	-10455.4	-10526.2	70.7739	190.844
64	-10454.4	-10532.5	78.1237	210.663
72	-10453.7	-10536.7	83.0166	223.857
80	-10453.3	-10538.9	85.5387	230.658
88	-10452	-10538.1	86.1594	232.331
96	-10449.8	-10535.4	85.6035	230.833
104	-10448.5	-10533	84.5075	227.877
112	-10448.1	-10531.5	83.4199	224.944
120	-10446.9	-10529.7	82.7485	223.134
128	-10446.2	-10528.9	82.7031	223.011
136	-10445.6	-10528.9	83.304	224.632
144	-10445.1	-10529.6	84.5059	227.873
152	-10444.6	-10530.9	86.32	232.765
160	-10444.4	-10533.2	88.7689	239.368
168	-10444	-10535.8	91.7774	247.481
176	-10443.7	-10538.7	95.0305	256.253
184	-10443.3	-10541.3	98.0251	264.328
192	-10443.3	-10543.4	100.158	270.079
200	-10442.6	-10543.6	100.97	272.268
208	-10442.3	-10542.5	100.218	270.24
216	-10441.3	-10539.2	97.9226	264.051
224	-10440.9	-10535.2	94.2941	254.267
232	-10441.1	-10530.7	89.6342	241.701
240	-10441.5	-10525.7	84.2132	227.084
248	-10441.3	-10519.5	78.2475	210.997
256	-10441.3	-10513.2	71.8941	193.865
264	-10441.2	-10506.5	65.3237	176.147
272	-10441.4	-10500.1	58.7476	158.415
280	-10441.2	-10493.6	52.3335	141.119
288	-10441.1	-10487.3	46.2124	124.613
296	-10440.8	-10481.3	40.5533	109.353
304	-10440.5	-10476.1	35.5934	95.9786
312	-10440.4	-10471.9	31.5732	85.138
320	-10440.3	-10468.9	28.6197	77.1739
328	-10440.1	-10466.8	26.6796	71.9423
336	-10440	-10465.5	25.5612	68.9265
344	-10440.1	-10465.1	25.0512	67.5513
352	-10440.2	-10465.2	25.0041	67.4243
360	-10440.5	-10465.9	25.3727	68.4181
368	-10440.4	-10466.6	26.147	70.5063
376	-10439.6	-10466.9	27.2989	73.6122
384	-10439.6	-10468.3	28.7308	77.4736
392	-10439.6	-10469.9	30.2766	81.6417
400	-10439.6	-10471.5	31.8619	85.9166
408	-10439.3	-10473	33.6336	90.694
416	-10439.2	-10475.1	35.8861	96.7679
424	-10438.7	-10477.5	38.8532	104.769
432	-10438.9	-10481.3	42.4686	114.518
440	-10438.7	-10485.2	46.4356	125.215
448	-10438.5	-10488.8	50.2922	135.614
456	-10438.3	-10491.9	53.5249	144.332
464	-10438.2	-10493.9	55.659	150.086
472	-10438.1	-10494.6	56.4321	152.171
480	-10438.3	-10494.5	56.1617	151.442
488	-10438.3	-10494.3	55.9746	150.937
496	-10437.9	-10495	57.1526	154.114
504	-10438.1	-10498.1	60.0303	161.874
512	-10438.6	-10502.7	64.0489	172.71
520	-10438.8	-10507.4	68.565	184.887
528	-10439.8	-10512.8	73.0195	196.899
536	-10440	-10516.8	76.8054	207.108
544	-10440.4	-10519.9	79.4842	214.332
552	-10440.7	-10521.7	81.0677	218.601
560	-10441.7	-10523.9	82.1601	221.547
568	-10441.8	-10525.4	83.5742	225.36
576	-10442.7	-10528.5	85.7596	231.253
584	-10442.9	-10531.3	88.4411	238.484
592	-10443.9	-10534.4	90.5847	244.264
600	-10444.3	-10535.3	91.0688	245.57
608	-10445.3	-10534.8	89.5085	241.362
616	-10445.8	-10532.2	86.3856	232.941
624	-10446.4	-10529	82.5632	222.634
632	-10446.6	-10525.4	78.8158	212.529
640	-10446.3	-10522	75.6678	204.041
648	-10446.5	-10519.8	73.3142	197.694
656	-10447.1	-10518.7	71.6464	193.197
664	-10447.6	-10517.9	70.2487	189.428
672	-10448.6	-10517.2	68.6338	185.073
680	-10449.8	-10516.5	66.6587	179.747
688	-10450.5	-10515.1	64.5416	174.038
696	-10451	-10513.3	62.3242	168.059
704	-10451.5	-10511.3	59.8234	161.316
712	-10451.9	-10509.4	57.4646	154.955
720	-10452	-10508.4	56.4408	152.194
728	-10452.6	-10510	57.4113	154.811
736	-10452.9	-10512.5	59.5514	160.582
744	-10453.1	-10514.3	61.1774	164.967
752	-10453	-10514.3	61.2148	165.068
760	-10453.7	-10514	60.2779	162.541
768	-10453.5	-10513.2	59.7301	161.064
776	-10453.1	-10513.1	59.9792	161.736
784	-10452.6	-10512.8	60.1863	162.294
792	-10452.9	-10512.5	59.5574	160.598
800	-10452.5	-10511	58.4656	157.654
808	-10452.2	-10510.3	58.1273	156.742
816	-10451.6	-10510.9	59.2192	159.686
824	-10451	-10512.2	61.2606	165.191
832	-10450.6	-10513.8	63.2384	170.524
840	-10450.1	-10514.8	64.6869	174.43
848	-10450.2	-10515.9	65.7235	177.225
856	-10450.1	-10516.4	66.3992	179.047
864	-10449.7	-10516.7	66.9593	180.558
872	-10449.5	-10517.6	68.1265	183.705
880	-10449	-10519.4	70.484	190.062
888	-10448.2	-10521.7	73.5351	198.29
896	-10448.4	-10524.1	75.7247	204.194
904	-10448.2	-10524	75.8043	204.409
912	-10448	-10522	74.0677	199.726
920	-10447.4	-10519.5	72.1774	194.629
928	-10446.8	-10518.5	71.7376	193.443
936	-10446.6	-10519.6	73.0268	196.919
944	-10446.3	-10521.3	74.953	202.113
952	-10446.1	-10522.1	76.0119	204.969
960	-10445.8	-10521.2	75.4303	203.4
968	-10445.4	-10519.3	73.8599	199.166
976	-10444.6	-10517.3	72.7745	196.239
984	-10444.7	-10517.7	72.9942	196.831
992	-10444	-10517.9	73.9594	199.434
1000	-10443.4	-10518	74.5914	201.138
1008	-10442.7	-10516.9	74.2185	200.132
1016	-10442.3	-10515.1	72.7833	196.262
1024	-10442	-10512.8	70.783	190.868
1032	-10442.3	-10511.3	69.019	186.112
1040	-10441.6	-10509.7	68.0857	183.595
1048	-10441.2	-10509	67.8682	183.009
1056	-10440.9	-10508.5	67.631	182.369
1064	-10440.4	-10507.1	66.699	179.856
1072	-10439.6	-10504.5	64.8995	175.004
1080	-10439.7	-10502.2	62.5203	168.588
1088	-10439.1	-10499.2	60.1218	162.12
1096	-10439.4	-10497.6	58.2004	156.939
1104	-10439.2	-10496.2	56.9669	153.613
1112	-10438.9	-10495.2	56.2758	151.75
1120	-10438.3	-10494.2	55.8659	150.644
1128	-10437.8	-10493.3	55.502	149.663
1136	-10438.1	-10493.2	55.108	148.6
1144	-10438.4	-10493.1	54.7636	147.672
1152	-10438.4	-10492.9	54.5132	146.996
1160	-10438.4	-10492.6	54.208	146.173
1168	-10438.8	-10492.4	53.5646	144.439
1176	-10438.8	-10491.2	52.3524	141.17
1184	-10439.1	-10489.8	50.6332	136.534
1192	-10438.8	-10487.6	48.7708	131.512
1200	-10439.2	-10486.5	47.283	127.5
1208	-10439.9	-10486.5	46.5602	125.551
1216	-10440.2	-10486.8	46.6306	125.741
1224	-10440	-10487.1	47.1143	127.045
1232	-10439.9	-10487.3	47.4439	127.934
1240	-10439.9	-10487	47.1046	127.019
1248	-10440.1	-10486	45.9348	123.865
1256	-10440.1	-10484.4	44.315	119.497
1264	-10440.4	-10483.5	43.1156	116.262
1272	-10440.2	-10483.4	43.1415	116.332
1280	-10440.5	-10485	44.5397	120.103
1288	-10440.8	-10487.5	46.7245	125.994
1296	-10441	-10489.9	48.9153	131.902
1304	-10441.1	-10491.8	50.6725	136.64
1312	-10441.2	-10493.4	52.1496	140.623
1320	-10441.4	-10495.1	53.7416	144.916
1328	-10441.6	-10497.2	55.6151	149.968
1336	-10442.6	-10500.2	57.5853	155.28
1344	-10443	-10502.4	59.4055	160.189
1352	-10443.5	-10504.7	61.1719	164.952
1360	-10443.9	-10507	63.1035	170.161
1368	-10444.1	-10509	64.8835	174.96
1376	-10444.5	-10510.3	65.74	177.27
1384	-10445	-10510.3	65.2725	176.009
1392	-10445.1	-10509.4	64.2769	173.325
1400	-10445	-10509.5	64.5617	174.093
1408	-10445.4	-10512.3	66.8652	180.304
1416	-10446	-10515.8	69.7439	188.066
1424	-10446.5	-10518.3	71.7448	193.462
1432	-10446.5	-10519.5	72.9671	196.758
1440	-10446.5	-10520.5	73.9222	199.333
1448	-10447.1	-10521.6	74.4487	200.753
1456	-10447.4	-10521.7	74.342	200.466
1464	-10448.2	-10522.3	74.1246	199.879
1472	-10448.3	-10522.9	74.6819	201.382
1480	-10448.7	-10525.3	76.5813	206.504
1488	-10448.9	-10528.8	79.8792	215.397
1496	-10448.5	-10532.7	84.185	227.007
1504	-10448.6	-10537.3	88.6858	239.144
1512	-10449.4	-10541.9	92.4946	249.414
1520	-10450.1	-10545	94.8364	255.729
1528	-10450	-10544.9	94.8282	255.707
1536	-10450.2	-10541.5	91.3776	246.403
1544	-10450.4	-10534.8	84.3671	227.498
1552	-10450	-10525.8	75.7272	204.201
1560	-10449.7	-10517.8	68.1459	183.757
1568	-10449.8	-10512.9	63.0587	170.04
1576	-10449.8	-10509.7	59.9501	161.657
1584	-10449.3	-10507	57.63	155.401
1592	-10449.4	-10504.8	55.4038	149.398
1600	-10449.1	-10502.2	53.1485	143.317
1608	-10448.6	-10499.8	51.1942	138.047
1616	-10448	-10498.2	50.2076	135.386
1624	-10448.7	-10499.2	50.5085	136.198
1632	-10448.2	-10500.1	51.8514	139.819
1640	-10448	-10501.6	53.6097	144.56
1648	-10447.7	-10503	55.3067	149.136
1656	-10447.6	-10504.7	57.102	153.977
1664	-10447.3	-10507	59.6702	160.902
1672	-10447.1	-10509.9	62.8234	169.405
1680	-10447	-10512.1	65.1284	175.621
1688	-10446.9	-10512	65.1585	175.702
1696	-10446.4	-10509.4	63.0145	169.92
1704	-10446	-10506.1	60.0949	162.048
1712	-10445.5	-10503.1	57.5985	155.316
1720	-10444.8	-10500.9	56.1046	151.288
1728	-10444.6	-10500.9	56.2262	151.616
1736	-10444.4	-10502.8	58.3824	157.43
1744	-10444.3	-10506.4	62.1454	167.577
1752	-10443.6	-10510	66.4011	179.052
1760	-10443.2	-10513.4	70.1147	189.066
1768	-10442.3	-10515.1	72.8123	196.341
1776	-10442	-10516.7	74.7472	201.558
1784	-10442.1	-10518.9	76.7249	206.891
1792	-10442	-10521.2	79.2082	213.587
1800	-10442.1	-10523.8	81.6778	220.247
1808	-10442.2	-10525.5	83.2661	224.53
1816	-10442.2	-10526	83.815	226.01
1824	-10442.4	-10526.4	83.9676	226.421
1832	-10442.4	-10526.7	84.3077	227.338
1840	-10442.3	-10526.9	84.6493	228.259
1848	-10442.2	-10526.6	84.451	227.725
1856	-10441.6	-10524.9	83.232	224.438
1864	-10441	-10521.9	80.8359	217.976
1872	-10440.6	-10517.9	77.2744	208.373
1880	-10440.5	-10513.2	72.6477	195.897
1888	-10440.4	-10507.7	67.2963	181.467
1896	-10440.6	-10502.5	61.8707	166.836
1904	-10440.4	-10497.6	57.1676	154.154
1912	-10440.2	-10494	53.7657	144.981
1920	-10440.8	-10492.6	51.836	139.777
1928	-10440.8	-10491.9	51.1188	137.843
1936	-10440.5	-10491.4	50.9107	137.282
1944	-10440.3	-10490.5	50.2115	135.397
1952	-10440.4	-10488.6	48.2509	130.11
1960	-10440.3	-10485.2	44.948	121.204
1968	-10440.4	-10481.5	41.0814	110.777
1976	-10440.4	-10478.3	37.8408	102.039
1984	-10440.2	-10476.3	36.1744	97.5454
1992	-10440.2	-10476.6	36.4081	98.1756
2000	-10407.1	-10478.5	71.36	192.424
2008	-10407	-10480.4	73.4419	198.038
2016	-10407	-10479.9	72.9346	196.67
2024	-10407.3	-10477.5	70.184	189.253
2032	-10406.7	-10472.6	65.954	177.847
2040	-10406.6	-10468.1	61.4874	165.803
2048	-10406.7	-10465.5	58.7446	158.407
2056	-10406.8	-10465.6	58.7962	158.546
2064	-10406.9	-10466.8	59.9059	161.538
2072	-10407	-10467.1	60.1145	162.1
2080	-10407.7	-10467.6	59.9349	161.616
2088	-10407.6	-10468.6	60.9137	164.256
2096	-10407.6	-10470.5	62.9363	169.71
2104	-10408.5	-10473.2	64.6833	174.421
2112	-10408.3	-10473.7	65.4057	176.368
2120	-10409.1	-10474.2	65.1081	175.566
2128	-10408.5	-10473.3	64.7555	174.615
2136	-10408.9	-10474.8	65.8594	177.592
2144	-10408.9	-10477.8	68.8213	185.579
2152	-10408.9	-10481.5	72.6549	195.916
2160	-10409.1	-10485.1	75.9472	204.794
2168	-10409.4	-10486.9	77.5165	209.026
2176	-10409.4	-10486.6	77.1767	208.109
2184	-10409.3	-10485.7	76.3682	205.929
2192	-10409.2	-10487.1	77.8965	210.05
2200	-10409.7	-10492.9	83.2687	224.537
2208	-10410.2	-10501	90.7464	244.7
2216	-10410.5	-10507.9	97.3153	262.414
2224	-10410.8	-10511.9	101.08	272.566
2232	-10411.1	-10512.8	101.772	274.432
2240	-10411.7	-10512	100.312	270.494
2248	-10412.1	-10510.2	98.1677	264.712
2256	-10412.2	-10509.2	96.9864	261.527
2264	-10413.6	-10511.5	97.888	263.958
2272	-10413.4	-10513.1	99.6848	268.803
2280	-10413.3	-10513.2	99.8868	269.348
2288	-10413.8	-10512.7	98.9397	266.794
2296	-10414.1	-10513.2	99.0429	267.072
2304	-10414.7	-10514.6	99.874	269.313
2312	-10414.2	-10513.9	99.6924	268.824
2320	-10415.1	-10513.1	98.0828	264.483
2328	-10415.1	-10510.7	95.6409	257.899
2336	-10414	-10506.8	92.8131	250.273
2344	-10413.5	-10503.2	89.6262	241.68
2352	-10412.9	-10499.4	86.4484	233.111
2360	-10411.9	-10496.1	84.2272	227.121
2368	-10412.5	-10495.4	82.8521	223.413
2376	-10412.8	-10493.4	80.6313	217.425
2384	-10412.8	-10488.8	76.0011	204.939
2392	-10412.9	-10482.5	69.5718	187.603
2400	-10412.8	-10476.7	63.9459	172.432
2408	-10412.8	-10474.4	61.6502	166.242
2416	-10413.1	-10475.8	62.6617	168.969
2424	-10412	-10477.1	65.0662	175.453
2432	-10411.5	-10478.9	67.3912	181.722
2440	-10411.8	-10480.7	68.9451	185.913
2448	-10412.5	-10481.7	69.1896	186.572
2456	-10412	-10480.6	68.6076	185.002
2464	-10411.8	-10480.8	68.9746	185.992
2472	-10411.6	-10483	71.4073	192.552
2480	-10412	-10486.8	74.725	201.498
2488	-10412	-10489	77.0019	207.638
2496	-10411.8	-10489.9	78.1335	210.689
2504	-10412.5	-10492	79.5047	214.387
2512	-10412.7	-10494.8	82.0904	221.359
2520	-10412.8	-10499.2	86.3816	232.931
2528	-10412.5	-10504.6	92.045	248.202
2536	-10412.3	-10509.2	96.8468	261.15
2544	-10412.4	-10510.1	97.7493	263.584
2552	-10412	-10506.2	94.169	253.93
2560	-10412.1	-10501.2	89.131	240.344
2568	-10411	-10497.5	86.5368	233.349
2576	-10410.6	-10498.1	87.5186	235.997
2584	-10410.6	-10500.6	89.9858	242.65
2592	-10410.8	-10501.9	91.1845	245.882
2600	-10410.7	-10500.8	90.0933	242.939
2608	-10410.5	-10498.1	87.5501	236.082
2616	-10410.4	-10495.6	85.1781	229.685
2624	-10410.4	-10494.6	84.2181	227.097
2632	-10410.2	-10495.5	85.293	229.995
2640	-10410	-10498.5	88.4939	238.626
2648	-10409.8	-10502.9	93.0882	251.015
2656	-10410.1	-10507.4	97.3569	262.526
2664	-10409.9	-10509.4	99.517	268.351
2672	-10409.7	-10508.7	98.9579	266.843
