loop	totalEnergy	potEnergy	kinEnergy	temperature
0	-2021.77	-2021.78	0.00287033	0.0395827
8	-2021.77	-2022.58	0.802779	11.0706
16	-2021.3	-2024.07	2.76726	38.1612
24	-2020.7	-2026	5.29755	73.0547
32	-2020.7	-2028.44	7.73447	106.66
40	-2020.7	-2030.34	9.63802	132.911
48	-2020.7	-2031.61	10.9124	150.485
56	-2020.62	-2032.32	11.7013	161.365
64	-2020.48	-2032.64	12.1626	167.725
72	-2020.34	-2032.7	12.3526	170.345
80	-2020.34	-2032.66	12.321	169.909
88	-2020.14	-2032.32	12.1836	168.016
96	-2019.79	-2031.85	12.0637	166.362
104	-2019.79	-2031.78	11.9927	165.383
112	-2019.79	-2031.68	11.8985	164.083
120	-2019.58	-2031.23	11.645	160.588
128	-2019.67	-2030.77	11.0956	153.012
136	-2019.39	-2029.55	10.1682	140.223
144	-2019.25	-2028.13	8.88476	122.523
152	-2019.18	-2026.57	7.39265	101.947
160	-2019.04	-2024.99	5.94784	82.0224
168	-2018.98	-2023.77	4.79458	66.1186
176	-2018.94	-2022.95	4.00895	55.2846
184	-2018.94	-2022.45	3.51537	48.478
192	-2018.94	-2022.18	3.23973	44.6767
200	-2018.94	-2022.13	3.19221	44.0214
208	-2018.93	-2022.35	3.42189	47.1888
216	-2018.86	-2022.78	3.92781	54.1655
224	-2018.86	-2023.5	4.64197	64.0141
232	-2018.86	-2024.31	5.45337	75.2035
240	-2018.89	-2025.14	6.25066	86.1984
248	-2018.96	-2025.9	6.94361	95.7544
256	-2018.89	-2026.39	7.50292	103.467
264	-2018.74	-2026.69	7.94467	109.559
272	-2018.6	-2026.91	8.31038	114.602
280	-2018.74	-2027.36	8.61328	118.78
288	-2018.89	-2027.74	8.84658	121.997
296	-2018.88	-2027.87	8.99309	124.017
304	-2019.01	-2028.06	9.05296	124.843
312	-2018.93	-2027.96	9.03735	124.628
320	-2019.13	-2028.1	8.97146	123.719
328	-2019.19	-2028.09	8.90134	122.752
336	-2019.36	-2028.24	8.88056	122.465
344	-2019.49	-2028.43	8.93816	123.26
352	-2019.51	-2028.53	9.02302	124.43
360	-2019.51	-2028.52	9.00525	124.185
368	-2019.7	-2028.5	8.79634	121.304
376	-2019.99	-2028.47	8.48079	116.952
384	-2020.05	-2028.35	8.29323	114.366
392	-2020.05	-2028.47	8.42046	116.121
400	-2020.34	-2029.15	8.81506	121.562
408	-2020.56	-2029.78	9.22727	127.247
416	-2020.89	-2030.29	9.40741	129.731
424	-2020.89	-2030.14	9.25426	127.619
432	-2020.96	-2029.8	8.8408	121.917
440	-2020.96	-2029.32	8.35906	115.274
448	-2020.98	-2029.01	8.03471	110.801
456	-2020.94	-2028.92	7.97946	110.039
464	-2020.94	-2028.99	8.05493	111.08
472	-2020.73	-2028.74	8.01113	110.476
480	-2020.84	-2028.63	7.78943	107.418
488	-2020.53	-2028.12	7.59045	104.674
496	-2020.6	-2028.21	7.61125	104.961
504	-2020.57	-2028.37	7.80229	107.596
512	-2020.22	-2028.17	7.94964	109.628
520	-2020.22	-2028.22	7.99533	110.258
528	-2020.1	-2028.25	8.15064	112.4
536	-2020.17	-2028.77	8.59525	118.531
544	-2019.9	-2029.04	9.1388	126.027
552	-2019.9	-2029.31	9.40861	129.747
560	-2019.9	-2029.19	9.2974	128.214
568	-2019.9	-2029	9.10799	125.602
576	-2019.9	-2029.09	9.19899	126.857
584	-2019.9	-2029.54	9.6349	132.868
592	-2020.13	-2030.28	10.1443	139.893
600	-2019.77	-2030.14	10.3673	142.968
608	-2019.62	-2029.71	10.0951	139.215
616	-2019.61	-2028.99	9.37469	129.28
624	-2019.61	-2028.04	8.42231	116.146
632	-2019.6	-2027.13	7.53351	103.889
640	-2019.39	-2026.36	6.96554	96.0567
648	-2019.25	-2026.09	6.83639	94.2757
656	-2019.25	-2026.31	7.06156	97.3808
664	-2019.05	-2026.41	7.36793	101.606
672	-2018.91	-2026.34	7.42168	102.347
680	-2018.91	-2025.93	7.01951	96.8009
688	-2018.91	-2025.16	6.24893	86.1744
696	-2018.98	-2024.42	5.44291	75.0593
704	-2018.98	-2023.88	4.89923	67.5617
712	-2019.05	-2023.74	4.68899	64.6625
720	-2018.95	-2023.6	4.65388	64.1783
728	-2018.95	-2023.55	4.60533	63.5088
736	-2018.95	-2023.48	4.53013	62.4717
744	-2018.95	-2023.56	4.61761	63.6781
752	-2018.95	-2024.04	5.08813	70.1667
760	-2018.95	-2024.93	5.98407	82.522
768	-2018.95	-2026.03	7.08659	97.726
776	-2019.08	-2027.11	8.0285	110.715
784	-2019.43	-2027.97	8.54718	117.868
792	-2019.35	-2028.02	8.66311	119.467
800	-2019.49	-2028.16	8.67279	119.6
808	-2019.49	-2028.44	8.95049	123.43
816	-2019.57	-2029.26	9.69446	133.689
824	-2019.57	-2030.34	10.7677	148.489
832	-2019.63	-2031.37	11.7433	161.943
840	-2019.76	-2031.88	12.1234	167.185
848	-2019.9	-2031.62	11.7242	161.679
856	-2020.04	-2030.89	10.852	149.652
864	-2020.05	-2030.15	10.0988	139.265
872	-2020.2	-2030.01	9.80826	135.259
880	-2020.2	-2029.98	9.77917	134.857
888	-2020.2	-2029.8	9.59866	132.368
896	-2020.49	-2029.67	9.17995	126.594
904	-2020.13	-2029.02	8.88629	122.544
912	-2020.36	-2029.16	8.7963	121.303
920	-2020.37	-2028.54	8.1778	112.774
928	-2020.36	-2026.81	6.44872	88.9297
936	-2020.36	-2024.62	4.25963	58.7415
944	-2020.28	-2023.3	3.01388	41.5622
952	-2020.41	-2024	3.58789	49.478
960	-2020.41	-2026.06	5.64417	77.8347
968	-2020.41	-2028.44	8.02756	110.702
976	-2020.49	-2030.08	9.5966	132.34
984	-2020.49	-2030.28	9.7947	135.072
992	-2020.34	-2029.27	8.92566	123.087
1000	-2020.28	-2028.31	8.02853	110.716
1008	-2020.15	-2028.28	8.13077	112.126
1016	-2020.02	-2029.37	9.35172	128.963
1024	-2020.17	-2031.09	10.9217	150.614
1032	-2020.21	-2032.26	12.0472	166.134
1040	-2019.83	-2032.26	12.4255	171.351
1048	-2019.76	-2031.95	12.1827	168.002
1056	-2019.76	-2031.26	11.4946	158.514
1064	-2019.57	-2030	10.4342	143.89
1072	-2019.28	-2028.47	9.19253	126.768
1080	-2019.22	-2027.35	8.13333	112.161
1088	-2019.28	-2026.81	7.5233	103.748
1096	-2019.28	-2026.59	7.3126	100.843
1104	-2019.28	-2026.51	7.23133	99.7221
1112	-2019.28	-2026.36	7.07267	97.5341
1120	-2019.08	-2025.93	6.8534	94.5102
1128	-2019.08	-2025.78	6.70734	92.4961
1136	-2019	-2025.66	6.66033	91.8477
1144	-2019.15	-2025.72	6.56958	90.5963
1152	-2019.15	-2025.39	6.23415	85.9706
1160	-2019.01	-2024.57	5.55145	76.5561
1168	-2018.95	-2023.54	4.59787	63.4059
1176	-2018.88	-2022.46	3.58181	49.3942
1184	-2019.03	-2021.82	2.79468	38.5393
1192	-2019.03	-2021.53	2.50386	34.5289
1200	-2019.03	-2021.85	2.82129	38.9063
1208	-2019.03	-2022.66	3.62838	50.0364
1216	-2019.1	-2023.77	4.67187	64.4263
1224	-2019.1	-2024.85	5.75417	79.3516
1232	-2019.1	-2025.88	6.78161	93.5203
1240	-2019.1	-2026.77	7.67546	105.847
1248	-2019.23	-2027.61	8.38006	115.563
1256	-2019.08	-2028.03	8.94397	123.34
1264	-2019.41	-2028.91	9.49964	131.003
1272	-2019.56	-2029.72	10.1577	140.077
1280	-2019.56	-2030.48	10.9262	150.676
1288	-2019.56	-2031.28	11.7218	161.647
1296	-2019.59	-2031.98	12.3827	170.761
1304	-2019.66	-2032.35	12.6881	174.973
1312	-2019.86	-2032.34	12.4812	172.12
1320	-2020.17	-2032	11.8241	163.058
1328	-2020.31	-2031.3	10.9905	151.562
1336	-2020.37	-2030.66	10.2871	141.862
1344	-2020.56	-2030.37	9.80702	135.242
1352	-2020.55	-2029.88	9.32131	128.543
1360	-2020.41	-2028.88	8.47294	116.844
1368	-2020.54	-2027.67	7.13258	98.3603
1376	-2020.54	-2026.05	5.50477	75.9122
1384	-2020.54	-2024.52	3.98351	54.9337
1392	-2020.54	-2023.51	2.96958	40.9513
1400	-2020.38	-2023.13	2.75412	37.98
1408	-2020.31	-2023.73	3.41968	47.1583
1416	-2020.39	-2025.16	4.77563	65.8573
1424	-2020.33	-2026.77	6.44485	88.8763
1432	-2020.33	-2028.38	8.04875	110.995
1440	-2020.13	-2029.43	9.29706	128.209
1448	-2020.13	-2030.16	10.023	138.219
1456	-2020	-2030.33	10.3317	142.477
1464	-2020.21	-2030.75	10.538	145.322
